date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-02-15,-3.3,-6.43,-7.3,-11.3,,-20,76,61.6,61.5,47,-9.7,-12.8,-13.2,-16.8,27,14.29,15.5,4,40,24,103.63,103.35,103.32,103.02,101.41,101.13,101.11,100.8,24100,24100,24100,24100,,,,,25.3,0,0,0,0,0,0,0,5,7:16:00,1644927360,7.27,17:47:00,1644965220,17.78,10.52,3,3,-3,-3,-5,-3,,,,,,8,6.2,6,4,,,,
2022-02-16,10.7,4.62,3.45,-3.8,,-9,74,60.3,58,42,3.8,-2.7,-2.5,-8.8,44,22.92,26.5,9,71,21,102.91,101.84,102.07,101.23,100.72,99.69,99.92,99.13,24100,24100,24100,24100,,,,,14.6,0,0,0,0,0.2,0.2,0,5,7:15:00,1645013700,7.25,17:48:00,1645051680,17.8,10.55,3,3,8,8,8,8,,,,,,8,7.9,7.5,7,,,,
2022-02-17,7.2,1.91,1,-5.2,,-13,100,97.3,93,86,7.1,1.5,0.9,-5.3,39,20.96,20,1,58,34,101.27,100.79,100.7,100.13,99.16,98.68,98.59,98.01,24100,6929.2,12450,800,,,,,17,0,0,0,0,36.2,26.2,13.4,0,7:14:00,1645100040,7.23,17:49:00,1645138140,17.82,10.58,1,1,4,6,-10,-10,,,,,,8,7.6,4.5,1,,,,
2022-02-18,-4.8,-7.63,-7.65,-10.5,,-20,91,70,73,55,-6.6,-12.3,-10.9,-15.2,39,27.62,28,17,56,21,101.93,101.39,101.08,100.23,99.75,99.22,98.92,98.1,24100,18754.2,12350,600,,,,,25.6,0,0,0,0,5,0,5.4,16,7:12:00,1645186320,7.2,17:51:00,1645224660,17.85,10.65,2,2,-4,-4,-7,-7,,,,,,8,5.2,5,2,,,,
2022-02-19,-2,-7.26,-6.65,-11.3,,-20,95,73.1,75,55,-3.4,-11.4,-9.7,-15.9,58,34.54,35,12,83,31,102.86,101.56,101.53,100.19,100.65,99.39,99.36,98.06,24100,11691.7,12650,1200,,,,,24.6,0,0,0,0,4.2,0,4.6,19,7:10:00,1645272600,7.17,17:52:00,1645311120,17.87,10.7,1,3,-6,-5,-12,-12,,,,,,7,4.4,4,1,,,,
2022-02-20,6.9,-1.18,-1.29,-9.5,,-16,72,56.8,55.5,39,-1.3,-9,-8.2,-15.1,42,22.58,25.5,9,65,24,102.65,101.81,101.82,100.98,100.45,99.64,99.64,98.84,24100,24100,24100,24100,,,,,19.3,0,0,0,0,0,0,0,16,7:09:00,1645358940,7.15,17:53:00,1645397580,17.88,10.73,4,4,5,5,2,3,,,,,,8,4.9,4.5,1,,,,
2022-02-21,6.2,2.79,2.8,-0.6,,-4,80,70,68.5,57,-0.8,-2.2,-2.4,-3.9,25,13,16,7,37,10,102.37,102.16,102.01,101.65,100.22,100.02,99.87,99.51,24100,24100,24100,24100,,,,,15.2,0,0,0,0,0,0,0,6,7:07:00,1645445220,7.12,17:55:00,1645484100,17.92,10.8,3,4,5,6,0,5,,,,,,8,6.3,5.5,3,,,,
2022-02-22,9.2,2.32,4.19,-0.8,,-7,100,89.4,87.5,75,8.7,0.7,2,-4.6,24,10.08,13,2,67,26,102.18,101.18,101.3,100.42,100.03,99.05,99.17,98.31,24100,14320.8,13650,3200,,,,,13.8,0,0,0,0,9.4,9.4,0,5,7:06:00,1645531560,7.1,17:56:00,1645570560,17.93,10.83,1,1,6,6,-3,-3,,,,,,8,7.5,6,4,,,,
2022-02-23,8.9,-4.48,-0.89,-10.7,,-18,100,68.2,76.5,53,8.9,-9.6,-3.3,-15.5,52,33.46,30.5,9,68,29,103.47,102.35,102.04,100.61,101.25,100.19,99.88,98.51,24100,22966.7,16900,9700,,,,,18.9,0,0,0,0,0,0,0,0,7:04:00,1645617840,7.07,17:57:00,1645657020,17.95,10.88,2,2,-5,-4,-11,-10,,,,,,8,6.2,5,2,,,,
2022-02-24,-5.2,-8.32,-8.4,-11.6,,-18,70,56.6,57.5,45,-14,-15.6,-15.6,-17.2,22,13.88,15.5,9,38,6,103.72,103.33,103.19,102.66,101.49,101.11,100.97,100.46,24100,23900,21700,19300,,,,,26.4,0,0,0,0,0,0,0,0,7:03:00,1645704180,7.05,17:59:00,1645743540,17.98,10.93,4,4,-4,-4,-8,-8,,,,,,8,3.2,4.5,1,,,,
2022-02-25,-5.5,-8.68,-9.19,-12.9,,-21,86,72.5,71,56,-11.6,-12.9,-13.2,-14.8,35,21.38,21.5,8,51,1,103.17,102.45,102.36,101.54,100.95,100.25,100.15,99.36,24100,14333.3,12350,600,,,,,27.2,0,0,0,0,4.2,0,6.6,3,7:01:00,1645790460,7.02,18:00:00,1645830000,18,10.98,2,2,-4,-4,-13,-12,,,,,,8,3.4,4,0,,,,
2022-02-26,-2.2,-6.58,-7.8,-13.4,,-19,83,70.4,70.5,58,-8.3,-11.2,-11.9,-15.6,34,20.33,21,8,52,25,103.15,102.72,102.53,101.91,100.93,100.52,100.33,99.74,24100,24100,24100,24100,,,,,25.8,0,0,0,0,0,0,0,6,6:59:00,1645876740,6.98,18:01:00,1645916460,18.02,11.03,2,3,-1,-1,-4,-3,,,,,,8,3,4,0,,,,
2022-02-27,0.4,-3.3,-3.75,-7.9,,-14,80,67.6,67,54,-4.9,-8.5,-9.7,-14.4,41,29.21,29,17,62,31,102.3,101.72,101.84,101.38,100.13,99.56,99.68,99.23,24100,22195.8,13250,2400,,,,,21.8,0,0,0,0,0.4,0,1,6,6:58:00,1645963080,6.97,18:02:00,1646002920,18.03,11.07,2,3,1,1,-13,-13,,,,,,8,5.3,4,0,,,,
2022-02-28,-3.8,-7.91,-8.75,-13.7,,-19,72,56.3,58,44,-8.8,-15.3,-14.2,-19.6,23,12.75,13.5,4,34,11,102.96,102.59,102.45,101.94,100.75,100.39,100.26,99.76,24100,24100,24100,24100,,,,,26.8,0,0,0,0,0,0,0,6,6:56:00,1646049360,6.93,18:04:00,1646089440,18.07,11.13,4,4,-4,-4,-6,-5,,,,,,8,4.7,4,0,,,,
2022-03-01,5.2,0.4,0.7,-3.8,,-10,74,68.2,66,58,-0.8,-4.8,-5,-9.1,34,17.17,18.5,3,43,30,101.81,101.31,101.35,100.89,99.64,99.17,99.2,98.76,24100,23300,21700,19300,,,,,17.3,0,0,0,0,0,0,0,3,6:54:00,1646135640,6.9,18:05:00,1646175900,18.08,11.18,2,2,4,5,-7,-7,,,,,,8,7.6,6,4,,,,
2022-03-02,3,-0.57,-1,-5,,-11,98,67.8,75,52,-1.6,-6,-4.7,-7.8,45,17.83,25,5,67,31,101.88,101.61,101.56,101.25,99.73,99.46,99.42,99.11,24100,19600,13650,3200,,,,,19,0,0,0,0,0.8,0,1.2,0,6:53:00,1646221980,6.88,18:06:00,1646262360,18.1,11.22,4,4,2,3,-11,-10,,,,,,8,6,4.5,1,,,,
2022-03-03,-4.6,-7.57,-7.5,-10.4,,-18,69,56,53,37,-10.1,-15.2,-14.4,-18.8,43,21.08,25,7,67,33,103.25,102.69,102.46,101.66,101.03,100.5,100.27,99.51,24100,24100,24100,24100,,,,,25.5,0,0,0,0,0,0,0,1,6:51:00,1646308260,6.85,18:08:00,1646348880,18.13,11.28,3,3,-2,-2,-14,-11,,,,,,7,2,3.5,0,,,,
2022-03-04,1.3,-4.39,-4.8,-10.9,,-17,76,59,55.5,35,-7.5,-11.7,-11.1,-14.6,34,17.88,20,6,46,27,103.28,103.12,103.12,102.97,101.06,100.92,100.92,100.78,24100,24100,24100,24100,,,,,22.8,0,0,0,0,0,0,0,0,6:49:00,1646394540,6.82,18:09:00,1646435340,18.15,11.33,3,4,1,1,-4,-4,,,,,,7,3.3,3.5,0,,,,
2022-03-05,3.2,0.15,-0.25,-3.7,,-6,75,66.5,55,35,-2.6,-5.6,-7,-11.4,26,11.79,13.5,1,39,10,103.03,102.38,102.12,101.21,100.85,100.22,99.97,99.08,24100,23500,21700,19300,,,,,18.2,0,0,0,0,0,0,0,0,6:48:00,1646480880,6.8,18:10:00,1646521800,18.17,11.37,5,5,5,5,6,7,,,,,,8,7.5,7.5,7,,,,
2022-03-06,16,7.01,7.9,-0.2,,,100,74.9,79,58,10.6,2.6,3.8,-3.1,62,30.38,31.5,1,87,24,101.61,100.83,100.92,100.24,99.5,98.72,98.83,98.16,24100,23500,16900,9700,,,,,10.1,0,2.9,0.9,0,2.2,2.2,0,0,6:46:00,1646567160,6.77,18:11:00,1646608260,18.18,11.42,3,4,16,19,0,1,,,,,,8,5.2,4,0,,,,
2022-03-07,2.7,0.75,0.45,-1.8,,-8,100,86.5,85.5,71,1,-1.3,-2.2,-5.5,45,19.29,25,5,58,30,101.54,100.9,100.81,100.08,99.39,98.78,98.68,97.97,24100,15641.7,12850,1600,,,,,17.6,0,0,0,0,5.6,3,2.6,0,6:44:00,1646653440,6.73,18:13:00,1646694780,18.22,11.48,1,2,1,1,-5,-4,,,,,,8,6.8,4.5,1,,,,
2022-03-08,2.6,-0.83,-0.74,-4.1,,-10,85,65.1,66.5,48,-5.1,-6.8,-7,-9,30,16.83,18.5,7,39,30,102.36,102.08,101.99,101.61,100.2,99.92,99.83,99.46,24100,21829.2,15250,6400,,,,,18.7,0,0,0,0,0.4,0,0.4,1,6:42:00,1646739720,6.7,18:14:00,1646781240,18.23,11.53,3,3,3,3,-5,-4,,,,,,8,4.7,4.5,1,,,,
2022-03-09,5.2,1.19,1.25,-2.7,,-5,80,66.1,65,50,-2.6,-4.6,-4.5,-6.4,23,10.12,12,1,34,26,101.91,101.55,101.6,101.28,99.76,99.41,99.46,99.15,24100,23900,21700,19300,,,,,16.8,0,0,0,0,0,0,0,,6:41:00,1646826060,6.68,18:15:00,1646867700,18.25,11.57,3,3,5,5,-3,-3,,,,,,8,5.9,4.5,1,,,,
2022-03-10,4.2,0.1,0.4,-3.4,,-7,80,62,61,42,-3.5,-6.6,-6.2,-8.8,21,14.38,14,7,28,27,102.28,102.05,102.04,101.8,100.13,99.9,99.89,99.66,24100,24100,24100,24100,,,,,17.6,0,0,0,0,0,0,0,0,6:39:00,1646912340,6.65,18:16:00,1646954160,18.27,11.62,3,3,5,5,-3,-3,,,,,,8,5.3,4,0,,,,
2022-03-11,-0.7,-2.16,-2.1,-3.5,,-9,100,88.2,84.5,69,-1,-3.9,-4.5,-8.1,22,10.54,11.5,1,37,29,102.01,101.44,101.44,100.88,99.86,99.3,99.3,98.74,24100,11320.8,12850,1600,,,,,20.1,0,0,0,0,4.8,0,5.8,2,6:37:00,1646998620,6.62,18:18:00,1647040680,18.3,11.68,1,1,1,1,-7,-3,,,,,,8,7,4.5,1,,,,
2022-03-12,-3.3,-6.27,-6.19,-9.1,,-19,74,63.3,62.5,51,-8,-12.2,-11.9,-15.9,49,34.08,35,21,69,29,101.48,100.91,101.06,100.63,99.31,98.75,98.9,98.49,24100,20720.8,14050,4000,,,,,24.2,0,0,0,0,0.2,0,0.2,5,6:35:00,1647084900,6.58,18:19:00,1647127140,18.32,11.73,3,3,-3,-3,-12,-11,,,,,,8,5.3,4,0,,,,
2022-03-13,-0.3,-5.16,-5.35,-10.4,,-18,83,71.8,73.5,64,-4.6,-9.5,-9.9,-15.2,29,20.57,21.5,14,48,21,101.97,101.67,101.69,101.42,99.81,99.49,99.53,99.25,24100,18869.6,12850,1600,,,,,23.4,0,0,0,0,0.8,0,1.4,5,7:34:00,1647171240,7.57,19:20:00,1647213600,19.33,11.77,1,1,-1,-1,-12,-1,,,,,,8,6.5,4.5,1,,,,
2022-03-14,6.5,1.44,0.89,-4.7,,-8,91,75.3,78,65,0.6,-2.6,-3.5,-7.7,16,9.33,8.5,1,33,34,102.49,102.31,102.26,102.04,100.32,100.15,100.1,99.88,24100,21033.3,20100,16100,,,,,17.1,0,0,0,0,0,0,0,2,7:32:00,1647257520,7.53,19:21:00,1647300060,19.35,11.82,3,3,5,5,1,1,,,,,,8,5.6,4,0,,,,
2022-03-15,1.5,0.82,0.85,0.2,,,100,99,96.5,93,1.2,0.7,0.7,0.2,15,7.58,7.5,0,,,102.56,102.38,102.38,102.21,100.4,100.23,100.23,100.06,24100,10358.3,12650,1200,,,,,17.1,0,0,0,0,10.6,0.2,10,0,7:30:00,1647343800,7.5,19:23:00,1647386580,19.38,11.88,1,1,3,3,1,3,,,,,,8,7.9,7.5,7,,,,
2022-03-16,2.5,0.45,0.65,-1.2,,-4,100,99.7,97.5,95,2,0.4,0.4,-1.1,10,6.42,5.5,1,,,102.31,102.09,101.99,101.67,100.15,99.93,99.84,99.53,6400,1600,3200,0,,,,,17.4,0,0,0,0,0,0,0,5,7:28:00,1647430080,7.47,19:24:00,1647473040,19.4,11.93,4,6,6,6,3,5,,,,,,8,6.4,6,4,,,,
2022-03-17,17.3,7.71,8.45,-0.4,,-3,100,79.4,74.5,49,7.6,3.8,3.7,-0.2,16,6.83,8.5,1,,,101.61,101.31,101.35,101.08,99.47,99.18,99.23,98.98,24100,13900,12050,0,,,,,9.6,0,3.5,1.4,0,0,0,0,0,7:26:00,1647516360,7.43,19:25:00,1647559500,19.42,11.98,5,5,15,15,4,6,,,,,,7,4.8,4,1,,,,
2022-03-18,14.3,9.55,9.94,5.6,,,84,69.5,64.5,45,6,4.1,4.1,2.2,21,12.25,13.5,6,,,101.62,101.37,101.31,100.99,99.52,99.27,99.21,98.9,24100,23700,21700,19300,,,,,8.1,0,4.9,2.9,0,0,0,0,,7:25:00,1647602700,7.42,19:26:00,1647645960,19.43,12.02,3,5,11,15,6,7,,,,,,8,6.9,5.5,3,,,,
2022-03-19,8.8,6.18,6.3,3.8,,,100,92.5,89.5,79,8.1,5,5.4,2.7,25,14.12,15,5,54,27,100.91,100.43,100.51,100.11,98.82,98.34,98.42,98.02,24100,15466.7,13650,3200,,,,,11.7,0,1.3,0,0,5.6,5.6,0,,7:23:00,1647688980,7.38,19:27:00,1647732420,19.45,12.07,2,2,12,12,2,3,,,,,,8,7.7,7,6,,,,
2022-03-20,11.9,5.93,6.35,0.8,,,98,65.6,62,26,2.4,-1,-2.3,-7,37,24.79,25.5,14,55,30,101.97,101.3,101.31,100.65,99.84,99.18,99.19,98.54,24100,22700,17700,11300,,,,,11.7,0,1.4,0,0,0.6,0.6,0,,7:21:00,1647775260,7.35,19:29:00,1647818940,19.48,12.13,4,5,10,10,1,2,,,,,,8,5.2,4,0,,,,
2022-03-21,13.1,5.67,6.2,-0.7,,,76,53.1,55,34,-0.1,-3.7,-4.8,-9.5,35,19.67,23.5,12,55,30,102.41,102.15,102.2,101.98,100.28,100.02,100.06,99.85,24100,24100,24100,24100,,,,,11.8,0,1.2,0,0,0,0,0,,7:19:00,1647861540,7.32,19:30:00,1647905400,19.5,12.18,4,4,12,12,-3,-2,,,,,,8,3.6,4,0,,,,
2022-03-22,5.8,2.04,1.45,-2.9,,-6,66,41.8,45,24,-7.2,-10.4,-11.2,-15.2,16,10.25,9,2,,,102.83,102.58,102.61,102.39,100.67,100.43,100.46,100.25,24100,24100,24100,24100,,,,,16.6,0,0,0,0,0,0,0,,7:17:00,1647947820,7.28,19:31:00,1647991860,19.52,12.23,5,5,5,6,0,0,,,,,,8,5.5,4,0,,,,
2022-03-23,4,2.51,2.4,0.8,,,100,69.2,67.5,35,2.6,-3.3,-4.2,-10.9,40,27.17,23,6,66,9,102.41,101.59,101.48,100.55,100.26,99.46,99.35,98.44,24100,20358.3,15250,6400,,,,,15.6,0,0,0,0,20.4,19.6,0.8,,7:16:00,1648034160,7.27,19:32:00,1648078320,19.53,12.27,2,2,3,3,2,4,,,,,,8,8,8,8,,,,
2022-03-24,11.4,7.3,7.4,3.4,,,100,82.6,82,64,5.4,4.3,4,2.7,37,18.46,20.5,4,51,23,100.79,100.65,100.61,100.43,98.69,98.55,98.51,98.34,24100,21362.5,15250,6400,,,,,10.6,0,2.4,0.4,0,0,0,0,,7:14:00,1648120440,7.23,19:34:00,1648164840,19.57,12.33,3,3,11,11,3,4,,,,,,8,7.2,5,2,,,,
2022-03-25,5.9,4.47,4,2.1,,,86,78.2,76,66,2.6,1,1.1,-0.5,37,20,22,7,46,26,100.45,100.14,100.16,99.87,98.36,98.04,98.07,97.78,24100,23766.7,20100,16100,,,,,14,0,0,0,0,0,0,0,,7:12:00,1648206720,7.2,19:35:00,1648251300,19.58,12.38,2,3,7,7,1,2,,,,,,8,6.9,4.5,1,,,,
2022-03-26,7,3.08,2.65,-1.7,,-7,98,81.8,80,62,2.7,0.2,-1.2,-5.2,44,20.46,24,4,62,30,100.4,99.83,99.98,99.56,98.29,97.74,97.88,97.47,24100,20433.3,16100,8100,,,,,15.3,0,0,0,0,2,2,0,,7:10:00,1648293000,7.17,19:36:00,1648337760,19.6,12.43,3,3,6,6,-5,-3,,,,,,8,7.3,5,2,,,,
2022-03-27,-1.7,-4.76,-5.19,-8.7,,-17,92,64.7,70,48,-5.2,-10.6,-10.4,-15.6,48,34.5,35,22,66,31,101.62,101,101.02,100.42,99.45,98.86,98.88,98.31,24100,18725,12450,800,,,,,23.2,0,0,0,0,1.2,0,1.6,1,7:08:00,1648379280,7.13,19:37:00,1648424220,19.62,12.48,2,2,-5,-3,-12,-11,,,,,,8,6,4.5,1,,,,
2022-03-28,-4.8,-7.96,-8.1,-11.4,,-18,79,58.5,62.5,46,-13,-14.9,-15.8,-18.7,41,25.83,25.5,10,57,31,102.41,101.93,101.97,101.53,100.21,99.74,99.78,99.36,24100,21858.3,13250,2400,,,,,26.1,0,0,0,0,0.2,0,0.2,1,7:07:00,1648465620,7.12,19:38:00,1648510680,19.63,12.52,3,4,-4,-4,-9,-9,,,,,,7,4,3.5,0,,,,
2022-03-29,2.4,-3.33,-3.34,-9.1,,-15,80,51.7,54,28,-10.4,-12.9,-14,-17.6,25,13.17,16,7,34,33,102.7,102.5,102.52,102.34,100.51,100.32,100.34,100.17,24100,24100,24100,24100,,,,,21.3,0,0,0,0,0,0,0,0,7:05:00,1648551900,7.08,19:40:00,1648597200,19.67,12.58,4,4,3,4,-7,-6,,,,,,2,0.9,1,0,,,,
2022-03-30,3.6,-0.23,-0.05,-3.7,,-7,90,67.6,66,42,0.2,-5.8,-7.2,-14.5,29,15.29,16.5,4,44,9,102.36,101.39,101.21,100.06,100.19,99.24,99.07,97.95,24100,23166.7,16900,9700,,,,,18.1,0,0,0,0,2.6,2,0.6,0,7:03:00,1648638180,7.05,19:41:00,1648683660,19.68,12.63,2,2,4,5,5,6,,,,,,8,6.8,4,0,,,,
2022-03-31,18.2,9.05,10.3,2.4,,,91,71.2,70,49,10.6,3.9,5.2,-0.2,56,25.29,29,2,85,23,99.98,99.4,99.48,98.97,97.91,97.33,97.42,96.93,24100,24100,24100,24100,,,,,7.7,0,5.3,3.3,0.3,1,1,0,,7:01:00,1648724460,7.02,19:42:00,1648770120,19.7,12.68,2,2,15,15,0,1,,,,,,8,6.7,4.5,1,,,,
2022-04-01,3.3,1.47,0.8,-1.7,,-8,96,70.2,74.5,53,-0.1,-3.5,-3.3,-6.5,44,28.08,29.5,15,60,31,101.98,100.8,101,100.02,99.83,98.68,98.89,97.94,24100,21762.5,13650,3200,,,,,17.2,0,0,0,0,1,0.2,1,1,6:59:00,1648810740,6.98,19:43:00,1648856580,19.72,12.73,3,3,3,3,-4,-3,,,,,,8,7.4,7,6,,,,
2022-04-02,5.7,1.46,0.95,-3.8,,-7,79,62.8,64,49,-2,-5.1,-4.6,-7.2,26,11.08,15,4,,,102.24,101.85,101.79,101.34,100.08,99.7,99.64,99.21,24100,24100,24100,24100,,,,,17.1,0,0,0,0,0,0,0,,6:58:00,1648897080,6.97,19:44:00,1648943040,19.73,12.77,5,5,7,7,1,1,,,,,,8,4.6,4,0,,,,
2022-04-03,6.6,2.8,2.8,-1,,,100,71,74.5,49,1,-2.2,-1.4,-3.8,30,17.92,16.5,3,42,33,101.78,101.35,101.42,101.05,99.64,99.22,99.28,98.93,24100,21254.2,13250,2400,,,,,15.2,0,0,0,0,1,0.2,0.8,0,6:56:00,1648983360,6.93,19:46:00,1649029560,19.77,12.83,3,3,6,6,-2,-2,,,,,,8,5.5,4,0,,,,
2022-04-04,8.6,3.26,3.15,-2.3,,-6,88,69.9,69,50,-0.1,-2,-2,-3.9,18,10.21,10.5,3,,,101.87,101.69,101.68,101.49,99.73,99.56,99.55,99.36,24100,23766.7,20100,16100,,,,,14.8,0,0,0,0,0,0,0,,6:54:00,1649069640,6.9,19:47:00,1649116020,19.78,12.88,4,4,7,7,3,3,,,,,,8,5.4,4,0,,,,
2022-04-05,13,7.45,8.3,3.6,,,90,63.7,67.5,45,3.8,0.6,1.5,-0.8,18,12.54,12,6,36,9,101.52,101.26,101.25,100.98,99.4,99.14,99.14,98.88,24100,23900,21700,19300,,,,,9.7,0,3.3,1.3,0,1,1,0,,6:52:00,1649155920,6.87,19:48:00,1649202480,19.8,12.93,4,5,8,9,5,6,,,,,,8,6.2,4.5,1,,,,
2022-04-06,12.1,9.48,9.65,7.2,,,100,66.7,74,48,8.6,3.3,4.2,-0.2,29,18.38,17.5,6,45,11,100.91,100.57,100.53,100.14,98.82,98.48,98.44,98.06,24100,21187.5,14050,4000,,,,,8.3,0,4.7,2.6,0,6.6,6.6,0,,6:50:00,1649242200,6.83,19:49:00,1649288940,19.82,12.98,3,5,10,11,7,8,,,,,,8,6.5,5,2,,,,
2022-04-07,13.8,9,9.4,5,,,100,85.8,79,58,8.7,6.6,6.5,4.4,22,12.12,13,4,39,14,100.36,100.26,100.26,100.15,98.27,98.18,98.17,98.08,24100,21429.2,13650,3200,,,,,8.6,0,4.4,2.4,0,1.6,1.6,0,,6:49:00,1649328540,6.82,19:50:00,1649375400,19.83,13.02,5,6,13,13,3,3,,,,,,8,6.4,5.5,3,,,,
2022-04-08,9.7,5.98,6.1,2.5,,,100,75.9,76.5,53,7,1.8,3.1,-0.8,30,12.96,16.5,3,50,25,100.31,100.22,100.23,100.15,98.22,98.13,98.14,98.06,24100,24100,24100,24100,,,,,11.9,0,1.1,0,0,1.8,1.8,0,,6:47:00,1649414820,6.78,19:52:00,1649461920,19.87,13.08,3,5,10,10,3,3,,,,,,7,5.6,4,1,,,,
2022-04-09,7.8,3.98,4.45,1.1,,,93,75.9,74.5,56,2.9,-0.1,-0.4,-3.7,32,15.67,17,2,45,29,100.94,100.48,100.57,100.2,98.82,98.37,98.47,98.11,24100,22833.3,20100,16100,,,,,13.6,0,0,0,0,0.6,0.6,0,,6:45:00,1649501100,6.75,19:53:00,1649548380,19.88,13.13,3,3,8,10,-2,0,,,,,,8,6.6,5.5,3,,,,
2022-04-10,9.4,4.1,5,0.6,,,78,60.5,61,44,-2.1,-3.1,-3.2,-4.4,31,19.67,16,1,43,32,101.72,101.31,101.32,100.91,99.59,99.18,99.19,98.8,24100,23300,16900,9700,,,,,13,0,0,0,0,0,0,0,,6:43:00,1649587380,6.72,19:54:00,1649634840,19.9,13.18,3,5,9,9,-2,0,,,,,,8,6,4.5,1,,,,
2022-04-11,12.5,6.43,7,1.5,,,91,66.8,67.5,44,7.5,0.5,2,-3.6,24,11.33,12.5,1,33,12,101.8,101.35,101.4,101,99.67,99.24,99.28,98.9,24100,24100,24100,24100,,,,,11,0,2,0,0,0,0,0,,6:42:00,1649673720,6.7,19:55:00,1649721300,19.92,13.22,5,7,10,10,4,6,,,,,,8,5.5,4.5,1,,,,
2022-04-12,15.8,11.64,10.45,5.1,,,100,50.9,62.5,25,9.8,1,2.7,-4.4,24,12.46,12.5,1,40,35,102.03,101.73,101.6,101.17,99.92,99.63,99.49,99.07,24100,24100,24100,24100,,,,,7.5,0,5.5,3.5,0.4,0,0,0,,6:40:00,1649760000,6.67,19:56:00,1649807760,19.93,13.27,6,6,16,16,8,9,,,,,,8,3.5,4,0,,,,
2022-04-13,16,12.55,12.8,9.6,,,100,69.3,72,44,13.8,6.6,6.7,-0.5,22,10.42,12,2,32,18,101.68,100.91,100.99,100.31,99.58,98.82,98.92,98.25,24100,19520.8,14050,4000,,,,,5.2,0,7.8,5.8,2.8,3.2,3.2,0,,6:38:00,1649846280,6.63,19:58:00,1649894280,19.97,13.33,4,6,16,16,12,13,,,,,,8,7.6,7,6,,,,
2022-04-14,14.2,10.92,9.75,5.3,,,100,65,63.5,27,13.5,3.1,4.2,-5.2,46,23.92,25,4,63,29,101.3,100.66,100.67,100.03,99.2,98.58,98.58,97.96,24100,17220.8,12250,400,,,,,8.2,0,4.8,2.8,0,0.6,0.6,0,,6:37:00,1649932620,6.62,19:59:00,1649980740,19.98,13.37,6,7,13,13,2,3,,,,,,8,4,4.5,1,,,,
2022-04-15,14.8,8.97,8.45,2.1,,,75,51.2,52,29,5,-0.8,0.2,-4.7,54,33.17,31.5,9,86,24,101.36,101.11,101.12,100.88,99.26,99.02,99.02,98.78,24100,24100,24100,24100,,,,,9.6,0,3.5,1.4,0,0.8,0.8,0,,6:35:00,1650018900,6.58,20:00:00,1650067200,20,13.42,4,4,12,12,1,1,,,,,,8,5.6,4,0,,,,
2022-04-16,8.2,3.06,3.89,-0.4,,-3,75,57.2,55,35,-0.9,-4.9,-4.7,-8.4,34,16.62,18.5,3,52,30,101.87,101.49,101.57,101.26,99.73,99.37,99.44,99.15,24100,24100,24100,24100,,,,,14.1,0,0,0,0,,,,,6:33:00,1650105180,6.55,20:01:00,1650153660,20.02,13.47,4,5,10,10,-3,-1,,,,,,8,6.6,5.5,3,,,,
2022-04-17,8.2,3.23,3.34,-1.5,,-7,68,49.6,47.5,27,-4.8,-6.9,-8,-11.2,28,17.17,15.5,3,43,32,102.81,102.5,102.36,101.92,100.65,100.35,100.22,99.78,24100,24100,24100,24100,,,,,14.7,0,0,0,0,0,0,0,,6:32:00,1650191520,6.53,20:02:00,1650240120,20.03,13.5,6,6,8,9,-3,-2,,,,,,8,3.6,4,0,,,,
2022-04-18,7.1,2.13,2.75,-1.6,,-5,100,74.1,74.5,49,1.9,-2.4,-2.6,-7.1,28,17.17,16.5,5,60,14,102.81,101.95,101.87,100.93,100.65,99.81,99.74,98.82,24100,16591.7,12450,800,,,,,15.2,0,0,0,0,11.4,3.6,6.8,6,6:30:00,1650277800,6.5,20:04:00,1650326640,20.07,13.57,5,5,6,7,1,1,,,,,,8,4.5,4,0,,,,
